step,num_values,mean_abs_u,max_abs_u,min_u,max_u,frac_over_tau,loss_final,loss_attack,loss_pres,loss_tri
0,247,0.0004829972476138416,0.0009920484153553843,-0.0009920484153553843,0.0009860366117209196,0.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
1,247,0.050440148740765536,0.0509478934109211,-0.0509478934109211,0.05094189941883087,0.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
2,247,0.10014152493674745,0.10064537823200226,-0.10064537823200226,0.10063942521810532,0.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
3,247,0.1493315957335808,0.14982901513576508,-0.14982901513576508,0.1498231291770935,0.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
4,247,0.1977587584783191,0.1982472687959671,-0.1982472687959671,0.19824150204658508,0.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
5,247,0.24518088960213216,0.24565818905830383,-0.24565818905830383,0.24565255641937256,0.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
6,247,0.2913707884458395,0.2918347418308258,-0.2918347418308258,0.29182925820350647,0.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
7,247,0.33612117871099156,0.3365698754787445,-0.3365698754787445,0.3365646004676819,0.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
8,247,0.3792489886525189,0.3796808421611786,-0.3796808421611786,0.3796757459640503,0.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
9,247,0.42059874027846794,0.42101240158081055,-0.42101240158081055,0.42100751399993896,0.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
10,247,0.4600448724229326,0.4604392945766449,-0.4604392945766449,0.46043461561203003,0.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
11,247,0.49749299521870943,0.4978674650192261,-0.4978674650192261,0.4978630244731903,0.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
12,247,0.5328801831735773,0.5332342386245728,-0.5332342386245728,0.5332300662994385,1.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
13,247,0.5661733732049764,0.5665069222450256,-0.5665069222450256,0.5665029287338257,1.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
14,247,0.5973681575856228,0.5976812839508057,-0.5976812839508057,0.5976776480674744,1.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
15,247,0.6264856781071497,0.6267787218093872,-0.6267787218093872,0.6267752647399902,1.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
16,247,0.6535695537864438,0.6538430452346802,-0.6538430452346802,0.6538398265838623,1.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
17,247,0.6786824030432141,0.6789370179176331,-0.6789370179176331,0.6789340376853943,1.0,-239.9802703857422,-239.98757934570312,0.21886682510375977,0.7305751442909241
