step,num_values,mean_abs_u,max_abs_u,min_u,max_u,frac_over_tau,loss_final,loss_attack,loss_pres,loss_tri
15,1661,0.6264784881538974,0.6291238069534302,-0.6269057989120483,0.6291238069534302,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
16,1661,0.6535586028268436,0.6564668416976929,-0.6539987325668335,0.6564668416976929,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
17,1661,0.6786678159258439,0.681827187538147,-0.6791231632232666,0.681827187538147,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
18,1661,0.7018840859483194,0.7052783966064453,-0.7023535966873169,0.7052783966064453,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
19,1661,0.7232970637345013,0.7269070148468018,-0.7237793207168579,0.7269070148468018,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
20,1661,0.7430047234593207,0.746810793876648,-0.7434980869293213,0.746810793876648,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
21,1661,0.7611102521742489,0.7651112675666809,-0.7616129517555237,0.7651112675666809,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
22,1661,0.7777193381009799,0.7818890810012817,-0.7782297134399414,0.7818890810012817,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
23,1661,0.7929378516841983,0.7972501516342163,-0.7934540510177612,0.7972501516342163,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
24,1661,0.8068699857902987,0.8112995028495789,-0.8073903322219849,0.8112995028495789,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
25,1661,0.8196168085094822,0.8241393566131592,-0.8201396465301514,0.8241393566131592,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
26,1661,0.8312750937420513,0.8358680009841919,-0.8317988514900208,0.8358680009841919,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
27,1661,0.8419365828687494,0.8465790748596191,-0.8424598574638367,0.8465790748596191,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
28,1661,0.8516874642776912,0.8563609719276428,-0.8522089719772339,0.8563609719276428,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
29,1661,0.8606081398261161,0.865295946598053,-0.8611267805099487,0.865295946598053,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
30,1661,0.8687731056310986,0.8734606504440308,-0.86928790807724,0.8734606504440308,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
31,1661,0.8762510288988948,0.8809257745742798,-0.8767611384391785,0.8809257745742798,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
32,1661,0.8831049457219334,0.8877572417259216,-0.8836097121238708,0.8877572417259216,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
33,1661,0.8893924527395066,0.8940127491950989,-0.8898912668228149,0.8940127491950989,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
34,1661,0.8951660667751871,0.8997464776039124,-0.8956584334373474,0.8997464776039124,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
35,1661,0.9004735177285265,0.9050074219703674,-0.9009590744972229,0.9050074219703674,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
36,1661,0.9053581023632511,0.9098399877548218,-0.9058365821838379,0.9098399877548218,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
37,1661,0.9098590213013729,0.9142845273017883,-0.9103301763534546,0.9142845273017883,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
38,1661,0.9140117373328694,0.9183774590492249,-0.9144754409790039,0.9183774590492249,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
39,1661,0.9178482918836925,0.9221515655517578,-0.9183043837547302,0.9221515655517578,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
40,1661,0.9213976051920799,0.9256365299224854,-0.9218460917472839,0.9256365299224854,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
41,1661,0.9246857822623187,0.9288591146469116,-0.9251266717910767,0.9288591146469116,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
42,1661,0.9277363772280313,0.9318432211875916,-0.9281697273254395,0.9318432211875916,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
43,1661,0.9305706416390733,0.9346106648445129,-0.9309964776039124,0.9346106648445129,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
44,1661,0.9332077461577983,0.9371809363365173,-0.9336261749267578,0.9371809363365173,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
45,1661,0.9356649996716168,0.9395716786384583,-0.9360761046409607,0.9395716786384583,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
46,1661,0.9379580166596809,0.9417986869812012,-0.9383619427680969,0.9417986869812012,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
47,1661,0.9401009172506177,0.9438762664794922,-0.9404977560043335,0.9438762664794922,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
48,1661,0.9421064526757729,0.9458174109458923,-0.9424963593482971,0.9458174109458923,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
49,1661,0.9439861578872446,0.9476337432861328,-0.9443692564964294,0.9476337432861328,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
50,1661,0.9457504618677441,0.9493357539176941,-0.9461269378662109,0.9493357539176941,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
51,1661,0.9474088248899369,0.9509329795837402,-0.9477787613868713,0.9509329795837402,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
52,1661,0.9489698084917936,0.9524340629577637,-0.9493334293365479,0.9524340629577637,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
53,1661,0.9504411861811827,0.95384681224823,-0.9507986307144165,0.95384681224823,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
54,1661,0.951830010540438,0.9551783204078674,-0.9521813988685608,0.9551783204078674,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
55,1661,0.9531426915628661,0.956434965133667,-0.9534881711006165,0.956434965133667,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
56,1661,0.9543850544990365,0.9576225876808167,-0.9547247886657715,0.9576225876808167,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
57,1661,0.9555624097962468,0.9587464928627014,-0.9558965563774109,0.9587464928627014,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
58,1661,0.9566795893062819,0.9598115086555481,-0.9570083022117615,0.9598115086555481,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
59,1661,0.9577410017991913,0.9608219861984253,-0.9580643773078918,0.9608219861984253,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
60,1661,0.9587506698887439,0.9617819786071777,-0.9590688943862915,0.9617819786071777,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
61,1661,0.9597122711564029,0.9626951217651367,-0.960025429725647,0.9626951217651367,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
62,1661,0.9606291687251717,0.9635648131370544,-0.9609374403953552,0.9635648131370544,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
63,1661,0.9615044354459451,0.9643939733505249,-0.961807906627655,0.9643939733505249,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
64,1661,0.9623408962774536,0.9651855230331421,-0.9626396894454956,0.9651855230331421,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
65,1661,0.9631411337407506,0.9659419059753418,-0.9634353518486023,0.9659419059753418,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
66,1661,0.9639075255264796,0.966665506362915,-0.9641973376274109,0.966665506362915,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
67,1661,0.9646422474733108,0.9673585295677185,-0.9649277329444885,0.9673585295677185,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
68,1661,0.9653473089862343,0.968022882938385,-0.9656285643577576,0.968022882938385,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
69,1661,0.9660245568762337,0.9686604142189026,-0.966301679611206,0.9686604142189026,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
70,1661,0.9666756919390606,0.969272792339325,-0.9669488072395325,0.969272792339325,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
71,1661,0.9673022862517066,0.9698615670204163,-0.9675714373588562,0.9698615670204163,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
72,1661,0.9679057852178363,0.9704281687736511,-0.9681711196899414,0.9704281687736511,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
73,1661,0.968487531646485,0.9709739089012146,-0.9687491655349731,0.9709739089012146,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
74,1661,0.9690487620559247,0.9714999198913574,-0.9693067073822021,0.9714999198913574,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
75,1661,0.9695906252978725,0.9720073938369751,-0.9698449969291687,0.9720073938369751,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
76,1661,0.9701141860742012,0.9724973440170288,-0.9703651070594788,0.9724973440170288,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
77,1661,0.9706204243268972,0.9729707837104797,-0.970867931842804,0.9729707837104797,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
78,1661,0.9711102628693532,0.9734285473823547,-0.9713544249534607,0.9734285473823547,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
79,1661,0.9715845511305554,0.9738715291023254,-0.9718254804611206,0.9738715291023254,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
80,1661,0.9720440770329516,0.9743003845214844,-0.972281813621521,0.9743003845214844,1.0,-1612.6815185546875,-1613.8017578125,1.0710300207138062,4.921853065490723
