step,num_values,mean_abs_u,max_abs_u,min_u,max_u,frac_over_tau,loss_final,loss_attack,loss_pres,loss_tri
38,1724,0.9140000519993133,0.9190385937690735,-0.9145258069038391,0.9190385937690735,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
39,1724,0.9178367024093106,0.9227995872497559,-0.9183540344238281,0.9227995872497559,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
40,1724,0.9213861196265143,0.9262715578079224,-0.9218950271606445,0.9262715578079224,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
41,1724,0.9246744091023978,0.9294810891151428,-0.9251748919487,0.9294810891151428,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
42,1724,0.9277251231767185,0.9324524998664856,-0.9282171130180359,0.9324524998664856,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
43,1724,0.9305595105250307,0.9352073669433594,-0.9310431480407715,0.9352073669433594,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
44,1724,0.9331967429605825,0.93776535987854,-0.9336720705032349,0.93776535987854,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
45,1724,0.9356541251569226,0.9401440024375916,-0.9361212253570557,0.9401440024375916,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
46,1724,0.9379472741533045,0.942359209060669,-0.9384062886238098,0.942359209060669,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
47,1724,0.9400903088518195,0.9444253444671631,-0.9405413866043091,0.9444253444671631,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
48,1724,0.9420959769711417,0.9463553428649902,-0.9425392746925354,0.9463553428649902,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
49,1724,0.9439758169194662,0.9481607675552368,-0.9444114565849304,0.9481607675552368,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
50,1724,0.9457402540124487,0.9498522281646729,-0.9461684226989746,0.9498522281646729,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
51,1724,0.947398749277376,0.9514392614364624,-0.9478195905685425,0.9514392614364624,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
52,1724,0.948959864658712,0.9529304504394531,-0.9493736028671265,0.9529304504394531,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
53,1724,0.9504313728925523,0.9543335437774658,-0.9508381485939026,0.9543335437774658,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
54,1724,0.9518203254780471,0.9556556940078735,-0.9522203207015991,0.9556556940078735,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
55,1724,0.9531331341324716,0.956903338432312,-0.9535265564918518,0.956903338432312,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
56,1724,0.9543756222711085,0.9580821990966797,-0.9547626972198486,0.9580821990966797,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
57,1724,0.9555531009651392,0.9591976404190063,-0.9559338688850403,0.9591976404190063,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
58,1724,0.9566704026507667,0.9602544903755188,-0.9570450782775879,0.9602544903755188,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
59,1724,0.9577319344414912,0.9612570405006409,-0.9581006765365601,0.9612570405006409,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
60,1724,0.9587417190285127,0.9622093439102173,-0.9591046571731567,0.9622093439102173,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
61,1724,0.959703437067793,0.9631150960922241,-0.960060715675354,0.9631150960922241,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
62,1724,0.960620448027852,0.9639775156974792,-0.9609721899032593,0.9639775156974792,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
63,1724,0.9614958255238434,0.964799702167511,-0.9618421792984009,0.964799702167511,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
64,1724,0.9623323962818442,0.965584397315979,-0.9626734852790833,0.965584397315979,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
65,1724,0.9631327410723383,0.9663342237472534,-0.9634687304496765,0.9663342237472534,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
66,1724,0.9638992386185099,0.9670513868331909,-0.9642302393913269,0.9670513868331909,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
67,1724,0.9646340648356281,0.9677382111549377,-0.9649601578712463,0.9677382111549377,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
68,1724,0.9653392286491504,0.9683964848518372,-0.965660572052002,0.9683964848518372,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
69,1724,0.9660165777339182,0.969028115272522,-0.966333270072937,0.969028115272522,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
70,1724,0.966667810476573,0.9696347713470459,-0.96697998046875,0.9696347713470459,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
71,1724,0.9672945015599169,0.9702179431915283,-0.9676022529602051,0.9702179431915283,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
72,1724,0.9678980975375098,0.9707790613174438,-0.9682014584541321,0.9707790613174438,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
73,1724,0.9684799379234801,0.9713194370269775,-0.9687790870666504,0.9713194370269775,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
74,1724,0.969041260205676,0.9718402624130249,-0.9693362712860107,0.9718402624130249,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
75,1724,0.9695832147814005,0.9723426699638367,-0.9698742032051086,0.9723426699638367,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
76,1724,0.9701068643005154,0.9728277325630188,-0.9703938961029053,0.9728277325630188,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
77,1724,0.9706131897503705,0.9732963442802429,-0.9708963632583618,0.9732963442802429,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
78,1724,0.9711031147263719,0.9737493991851807,-0.9713825583457947,0.9737493991851807,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
79,1724,0.9715774859325516,0.9741877317428589,-0.9718531966209412,0.9741877317428589,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
80,1724,0.9720370961729169,0.9746121764183044,-0.9723092317581177,0.9746121764183044,1.0,-1673.54833984375,-1674.9996337890625,1.4002056121826172,5.111217975616455
