step,num_values,mean_abs_u,max_abs_u,min_u,max_u,frac_over_tau,loss_final,loss_attack,loss_pres,loss_tri
56,234,0.9543611598320496,0.9553353190422058,-0.9544972777366638,0.9553353190422058,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
57,234,0.9555389774151337,0.9564971923828125,-0.9556727409362793,0.9564971923828125,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
58,234,0.9566566032222193,0.9575992822647095,-0.9567881226539612,0.9575992822647095,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
59,234,0.957718451308389,0.9586458802223206,-0.9578477740287781,0.9586458802223206,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
60,234,0.9587285378549852,0.95964115858078,-0.9588557481765747,0.95964115858078,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
61,234,0.9596905458686699,0.9605886936187744,-0.9598156809806824,0.9605886936187744,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
62,234,0.9606078417382689,0.9614918231964111,-0.9607309103012085,0.9614918231964111,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
63,234,0.9614834905180156,0.9623537063598633,-0.9616045951843262,0.9623537063598633,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
64,234,0.9623203221549336,0.9631770849227905,-0.9624395370483398,0.9631770849227905,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
65,234,0.9631209213000077,0.963964581489563,-0.9632382392883301,0.963964581489563,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
66,234,0.9638876644974081,0.9647185206413269,-0.9640032052993774,0.9647185206413269,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
67,234,0.9646227275713896,0.9654410481452942,-0.9647364616394043,0.9654410481452942,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
68,234,0.9653281215419117,0.966134250164032,-0.9654401540756226,0.966134250164032,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
69,234,0.9660056882943863,0.9667999148368835,-0.9661160111427307,0.9667999148368835,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
70,234,0.9666571372594589,0.9674397110939026,-0.966765820980072,0.9674397110939026,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
71,234,0.9672840357336223,0.968055248260498,-0.9673911333084106,0.968055248260498,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
72,234,0.9678878318040799,0.9686479568481445,-0.9679933786392212,0.9686479568481445,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
73,234,0.9684698663206182,0.9692192077636719,-0.9685738682746887,0.9692192077636719,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
74,234,0.9690313769711388,0.9697701334953308,-0.9691339135169983,0.9697701334953308,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
75,234,0.9695735153479453,0.9703019261360168,-0.9696745872497559,0.9703019261360168,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
76,234,0.9700973385419601,0.9708156585693359,-0.9701969623565674,0.9708156585693359,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
77,234,0.970603835888398,0.9713122844696045,-0.9707021117210388,0.9713122844696045,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
78,234,0.9710939254006768,0.9717926979064941,-0.9711908102035522,0.9717926979064941,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
79,234,0.9715684596289936,0.9722577929496765,-0.9716640114784241,0.9722577929496765,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
80,234,0.972028224896162,0.9727083444595337,-0.9721224904060364,0.9727083444595337,1.0,-226.995361328125,-227.34701538085938,0.34471064805984497,0.6940678358078003
