step,num_values,mean_abs_u,max_abs_u,min_u,max_u,frac_over_tau,loss_final,loss_attack,loss_pres,loss_tri
60,1661,0.9587836564843156,0.9588027596473694,-0.9588027000427246,0.9588027596473694,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
61,1661,0.9597448051011684,0.9597633481025696,-0.9597632884979248,0.9597633481025696,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
62,1661,0.9606612570525508,0.9606792330741882,-0.9606791734695435,0.9606792330741882,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
63,1661,0.9615360860864776,0.9615535736083984,-0.9615534543991089,0.9615535736083984,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
64,1661,0.9623721167669462,0.9623890519142151,-0.9623890519142151,0.9623890519142151,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
65,1661,0.9631719335527896,0.9631884098052979,-0.9631883502006531,0.9631884098052979,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
66,1661,0.9639379119456783,0.963953971862793,-0.9639539122581482,0.963953971862793,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
67,1661,0.9646722297220615,0.9646878242492676,-0.9646878242492676,0.9646878242492676,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
68,1661,0.9653768941697265,0.9653921127319336,-0.9653920531272888,0.9653921127319336,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
69,1661,0.9660537536427029,0.9660686254501343,-0.9660685658454895,0.9660686254501343,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
70,1661,0.9667045052764934,0.9667190313339233,-0.9667189717292786,0.9667190313339233,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
71,1661,0.9673307258848826,0.9673448801040649,-0.9673448204994202,0.9673448801040649,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
72,1661,0.9679338580725209,0.9679476618766785,-0.9679476022720337,0.9679476618766785,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
73,1661,0.9685152452943699,0.9685287475585938,-0.968528687953949,0.9685287475585938,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
74,1661,0.9690761230998123,0.9690893292427063,-0.9690892696380615,0.9690893292427063,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
75,1661,0.9696176405558738,0.9696305394172668,-0.9696305394172668,0.9696305394172668,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
76,1661,0.9701408618261554,0.9701535105705261,-0.9701534509658813,0.9701535105705261,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
77,1661,0.970646768180381,0.9706591367721558,-0.970659077167511,0.9706591367721558,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
78,1661,0.9711362805659336,0.9711483716964722,-0.9711483716964722,0.9711483716964722,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
79,1661,0.9716102474429104,0.971622109413147,-0.971622109413147,0.971622109413147,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
80,1661,0.9720694598916207,0.9720811247825623,-0.9720810651779175,0.9720811247825623,1.0,-1613.79541015625,-1613.844482421875,1.0835838317871094,4.9126877784729
