step,num_values,mean_abs_u,max_abs_u,min_u,max_u,frac_over_tau,loss_final,loss_attack,loss_pres,loss_tri
16,1661,0.6535586018579541,0.6564668416976929,-0.6539987325668335,0.6564668416976929,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
17,1661,0.6786678153158023,0.6818271279335022,-0.6791231632232666,0.6818271279335022,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
18,1661,0.7018840847282364,0.7052783370018005,-0.7023535966873169,0.7052783370018005,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
19,1661,0.7232970630168054,0.726906955242157,-0.7237793207168579,0.726906955242157,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
20,1661,0.7430047220956985,0.746810793876648,-0.7434980869293213,0.746810793876648,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
21,1661,0.7611102507747418,0.7651112675666809,-0.7616129517555237,0.7651112675666809,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
22,1661,0.7777193368091273,0.7818890810012817,-0.7782297134399414,0.7818890810012817,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
23,1661,0.7929378502488065,0.7972501516342163,-0.7934540510177612,0.7972501516342163,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
24,1661,0.8068699848214091,0.8112995624542236,-0.8073903322219849,0.8112995624542236,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
25,1661,0.8196168076482471,0.824139416217804,-0.8201396465301514,0.824139416217804,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
26,1661,0.8312750921990052,0.8358680605888367,-0.8317988514900208,0.8358680605888367,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
27,1661,0.8419365811821641,0.8465791940689087,-0.8424598574638367,0.8465791940689087,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
28,1661,0.8516874626628754,0.8563610315322876,-0.8522089719772339,0.8563610315322876,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
29,1661,0.8606081387854569,0.8652960062026978,-0.8611267805099487,0.8652960062026978,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
30,1661,0.8687731048775179,0.8734607100486755,-0.86928790807724,0.8734607100486755,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
31,1661,0.8762510283606229,0.8809257745742798,-0.8767611384391785,0.8809257745742798,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
32,1661,0.8831049454348551,0.8877572417259216,-0.8836097121238708,0.8877572417259216,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
33,1661,0.8893924522730042,0.8940127491950989,-0.8898912668228149,0.8940127491950989,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
34,1661,0.8951660662369151,0.8997464179992676,-0.8956584334373474,0.8997464179992676,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
35,1661,0.9004735171543697,0.9050073623657227,-0.9009590744972229,0.9050073623657227,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
36,1661,0.9053581015737856,0.909839928150177,-0.9058365821838379,0.909839928150177,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
37,1661,0.9098590206913314,0.9142844676971436,-0.9103301763534546,0.9142844676971436,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
38,1661,0.914011737225215,0.9183773398399353,-0.9144754409790039,0.9183773398399353,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
39,1661,0.9178482913813054,0.922151505947113,-0.9183043837547302,0.922151505947113,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
40,1661,0.9213976051561952,0.9256364703178406,-0.9218460917472839,0.9256364703178406,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
41,1661,0.924685781688162,0.9288589954376221,-0.9251266717910767,0.9288589954376221,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
42,1661,0.927736376582105,0.9318431615829468,-0.9281697273254395,0.9318431615829468,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
43,1661,0.9305706411725709,0.9346106052398682,-0.9309964776039124,0.9346106052398682,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
44,1661,0.9332077457630655,0.9371808767318726,-0.9336261749267578,0.9371808767318726,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
45,1661,0.9356649993845384,0.9395716190338135,-0.9360761046409607,0.9395716190338135,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
46,1661,0.9379580163726026,0.9417986273765564,-0.9383619427680969,0.9417986273765564,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
47,1661,0.9401009167482306,0.9438762664794922,-0.9404977560043335,0.9438762664794922,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
48,1661,0.9421064521733857,0.9458174109458923,-0.9424963593482971,0.9458174109458923,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
49,1661,0.9439861572054336,0.947633683681488,-0.9443692564964294,0.947633683681488,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
50,1661,0.945750461365357,0.9493357539176941,-0.9461269378662109,0.9493357539176941,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
51,1661,0.9474088240287019,0.9509329795837402,-0.9477787613868713,0.9509329795837402,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
52,1661,0.9489698075946736,0.9524340629577637,-0.9493334293365479,0.9524340629577637,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
53,1661,0.9504411853917172,0.95384681224823,-0.9507986307144165,0.95384681224823,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
54,1661,0.9518300095715485,0.9551783204078674,-0.9521813988685608,0.9551783204078674,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
55,1661,0.9531426905939767,0.956434965133667,-0.9534882307052612,0.956434965133667,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
56,1661,0.9543850532789535,0.9576225876808167,-0.9547248482704163,0.9576225876808167,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
57,1661,0.9555624084685094,0.9587464928627014,-0.9558966159820557,0.9587464928627014,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
58,1661,0.9566795885168164,0.9598115086555481,-0.9570083022117615,0.9598115086555481,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
59,1661,0.9577410009379562,0.9608220458030701,-0.9580644369125366,0.9608220458030701,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
60,1661,0.9587506684892368,0.9617820382118225,-0.9590688943862915,0.9617820382118225,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
61,1661,0.9597122704745918,0.9626952409744263,-0.960025429725647,0.9626952409744263,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
62,1661,0.9606291677203974,0.9635648727416992,-0.9609374403953552,0.9635648727416992,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
63,1661,0.9615044346564796,0.9643940329551697,-0.961807906627655,0.9643940329551697,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
64,1661,0.9623408948061769,0.9651855230331421,-0.9626396894454956,0.9651855230331421,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
65,1661,0.9631411321618196,0.9659419655799866,-0.9634353518486023,0.9659419655799866,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
66,1661,0.9639075242705119,0.9666655659675598,-0.9641973376274109,0.9666655659675598,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
67,1661,0.9646422462532278,0.9673585891723633,-0.9649277329444885,0.9673585891723633,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
68,1661,0.9653473076943817,0.9680229425430298,-0.9656285643577576,0.9680229425430298,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
69,1661,0.966024555763805,0.9686604738235474,-0.966301679611206,0.9686604738235474,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
70,1661,0.9666756906830927,0.9692728519439697,-0.9669488072395325,0.9692728519439697,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
71,1661,0.967302285139278,0.969861626625061,-0.9675714373588562,0.969861626625061,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
72,1661,0.9679057846436796,0.9704282283782959,-0.9681711196899414,0.9704282283782959,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
73,1661,0.9684875303905173,0.9709739089012146,-0.9687491655349731,0.9709739089012146,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
74,1661,0.96904876112292,0.9714999198913574,-0.9693067073822021,0.9714999198913574,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
75,1661,0.969590624508407,0.9720074534416199,-0.9698449969291687,0.9720074534416199,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
76,1661,0.9701141851411965,0.9724974036216736,-0.9703651070594788,0.9724974036216736,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
77,1661,0.9706204237168558,0.9729708433151245,-0.970867931842804,0.9729708433151245,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
78,1661,0.9711102623669661,0.9734286069869995,-0.9713544249534607,0.9734286069869995,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
79,1661,0.9715845507358227,0.9738715291023254,-0.9718254804611206,0.9738715291023254,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
80,1661,0.9720440766741036,0.9743003845214844,-0.972281813621521,0.9743003845214844,1.0,-1612.681640625,-1613.8017578125,1.0709046125411987,4.921853065490723
